review_id,review_name,time,text,product_id
fb5f9ba8-150b-45ff-b942-f2d9145af46b,3***2,3 months ago,good packingnice mobileDealer is very coprative,422864285
b3c56700-cacd-4048-9697-c7a994620442,3***8,1 month ago,I ordered from the official vivo flagship store just to make sure that the quality of product and delivery should be upto the mark. However they didn't send me the earbuds that was part of the package. I sent the msgs to the seller but they didn't replied. Very poor turn around time by the seller.,434170266
5e8a9721-6a78-47a3-aa4c-720da8229119,Malik M.,1 month ago,Pin pack box thanks to daraz and vivo,434170266
d1844df9-056c-4121-98f5-97ac317541a7,Ashraf S.,2 weeks ago,Highly recommended the product. slow delivery.,434170266
b61e7db0-6584-41eb-913c-79ff93b29beb,Waqar M.,3 weeks ago,good hai body achi hai performance b achi hai but camera result guzare laik hai,429414221
81cb6773-1126-4283-afa8-7424cbf43260,Muhammad T.,2 months ago,Thank you so much😊 amazing product  Thanks daraz🥰,429414221
fa217dcd-0bac-4b25-844e-f0ccee08417a,Rao K.,2 weeks ago,good product nice mobile in this price.good expiries.seller very nice man.thanks draz.,429414221
7301ca32-5d36-418f-810e-cd55026a23d7,Muhammad I.,3 months ago,very good I like it very much,396464368
4aebf2a1-b3e1-41a3-b97b-a298167518ea,MUHAMMAD W.,6 months ago,Nice same as description no fault but invoice bill or warranty card is not included how I claim my mobile and resealed box,375939955
900b1fa7-e949-4613-bbe6-be0a070bdb1d,*******886,7 months ago,Alhamdulillah overall mobile is good as shown pin pack and given what they showed...just a little confusion about the warranty of the phone as I know that now E-warranty is there but how I check the warranty of my phone as there is only a book on which warranty card is written should I check it on Xiaomi official E warranty website?? And one thing more for seller there is no PTA approval sticker mention on box nor there is any thing regarding PTA approval in the box but I checked for my confirmation it is approved but you have to mention this on the box also....now E-warranty is expired or may this phone is a without warranty phone so why you wrote that 1 year brand warranty????,375939955
4683c549-df8d-4784-a17d-ff65d5f8bd5e,3***5,5 months ago,Received brand new phone. same as shown in pictures,375939955
b80b2193-98a6-4c1f-b07e-31bb890f0000,Muhammad I.,3 months ago,seller is very cooperative and well manner.  I will recommend. I have received techno spark 10 pro same as I ordered. I will give him five star because I requested him to deliver the mobile as soon as possible and he did the same I have received my parcel in 2 days only .  I loved to buy again from him. thanks,430742292
37300a4d-47cf-431a-8d30-4e64c35c2632,Hina F.,2 months ago,Today I received my ordar 1st ko ordar kiya tha. 3 days mai recive hogya  jaisa dekha tha waisa ge aya color ja issue tha tu seller nai contact kiya I appreciated hus effort set sach m bht acha hy,430742292
6e9869cb-4ac1-40bc-8f9b-f2d867281f52,sidra K.,1 month ago,Masha allah bht acha mobile Hy.  delivery bht jaldi hogai Hy. .... thank you so much,430742292
60e437cc-94f1-4c41-9472-52ac5ce8ffd2,3***7,1 week ago,i really appreciate this seller and really recommended very very good condition thanks Faraz seller,427192090
4a1ba3e9-80eb-48a2-b1e9-d3b4977363d2,Vicky,4 days ago,Very small 😁. very nice.. 😍,427192090
c2d04ebb-d3db-4764-9bde-530ec5054246,Muhammad A.,3 months ago,,427192090
c7651ba9-0f88-4074-848e-68414f448fae,amjad R.,6 months ago,Its other wise is good but battery runs so fast and also runs a bit slow other wise its all good,413772192
84f41399-cb62-4451-a141-9975ebadc6b1,Artisit M.,1 month ago,MaashaAllah acha phone  hai battery bhi pura din chalti hai thanks seller,413772192
0cf447c0-c770-4c36-a004-6394aeb55f7a,Muhammad S.,6 days ago,acha product Baja hai acha seller ha,413772192
8316ab5c-3070-45f9-a25c-5bea89e8b456,Imran A.,3 weeks ago,السلامُ علیکم I received original Mobile with fast deliveryPacking achi thi bubble wrapped Thanks to seller and very thankful to DARAZ. purchase with a good discount in 11.11.BOHAT ACHA MOBILE HY Jo colour bola tha wo hi aya hy with all accessories like pouch protective glass charger C-type and data cable sim ejector pin warranty Card.,428562717
f466a293-1465-4e1d-9965-b7fd5aca916b,Hamza K.,2 months ago,Excellent product. Same as shown in add. Fastest delivery ever. Highly recommended this seller.,428562717
365952c9-4110-4826-9c17-4bdb90c50ffe,Javed I.,2 weeks ago,Thank you same as shown in the picture and fast delivery. Honest buyer recommended.,428562717
c64311d6-4e9f-4071-8266-9584682eab40,Lovely B.,2 months ago,I RECEIVED MY MOBILE TODAY GREAT BUBBLE SHEET PACKED BOXSELLER IS ALSO NICE PERSONI APPRECIATE THERE SERVICES AND REFERS TO YOU THANKS ALOT,432721997
b44f965f-a85f-4fdf-b449-b9f69cc3af0d,Anees M.,3 weeks ago,MASHALLAH zabardast so good person very co operative dealer mein aap ko zaror recommend karonga ke aap kharedo,432721997
769422cf-cd8d-46f0-a5e7-4e61b187ec6b,abdulnabi,2 months ago,best Saller Plz bought from this site Mobile is best and he gives me good deal,432721997
91434f84-d700-44ba-b64e-3a764621100a,Azfar K.,2 weeks ago,mobile bilkol original hae or bhot achi packing Kar k vendor nae Bheja or Kafi fast delivery thi 2 days Mae mare pass pohanch gaya thanks to daraz team and vendor and Lapboard company.,430328036
a49b8f1c-8522-4a57-8952-4d619e5ff17a,M***.,2 weeks ago,Seller is very cooperative. Had a very good experience buying this cellphone. Original product and professionalism from seller is more than good.,430328036
5925c80f-842f-48e9-b1f6-cbf8198cfb67,Muaz M.,1 week ago,everything is fine,430328036
b6493168-480e-41e3-b0fe-3aa9ac862579,zariya C.,2 months ago,mujha mera phone aj receive hua hai or bohot acha phone hai  working100% I'm satisfied highly recommended,427279605
1a995052-286b-4f48-8255-38adff1795f6,Nasir R.,3 months ago,Ma sha Allah Bohat payra Phone hay Or packing b bohat kammal thi or seller nay b in time delevery kee thank you daraz,427279605
2c817e51-5a8b-4dbe-8cfa-c88edc85420f,Farhan,3 months ago,Good Product Seller was cooperative thanks seller,427279605
2052e4c1-a0bc-45cf-8095-fc0e3f9fbd9c,Ajaz R.,6 months ago,Great smartphone honor x6 vibrant display colors with long battery backup and 1 year replacement warranty.got good discount from honor store. Honor store admin nice person helped a lot i my order.so recommends seller smartphone and store.,422600292
09667640-46ac-4763-9563-b292cc89445f,3***3,5 months ago,I am satisfied with my Honor X6 .I have recommended it to my friends and office colleagues.,422600292
cd9894da-8b98-4229-a44d-90a06db61410,Hafiz A.,4 months ago,Mobile is so good but four star is marked due to picture attached i.e mobile seal i'm secure was open from both sides before our unboxing don't know why and how,422600292
81ced769-2cff-4736-a74a-4f3a7103fcc9,Talal F.,4 weeks ago,waited for Redmi Note 12 Pro's release at Xiaomi official store but found no confirmation. Opted for this seller initially seeking grey only white and blue were available. Seller was kind & arranged the grey variant. Grateful for their responsiveness and a quick 2-day delivery increased trust in Daraz with upfront debit card payment. arrived properly sealed PTA approved. Impressed by fast charging phone responsiveness clear call quality and excellent camera results. Highly recommended 😇,429687998
4ef24aa1-6c2d-40ac-aefb-04e90b980aec,Kashif A.,1 month ago,100 % Genuine Product  Too fast delivery by seller  Fast seller response perfectly packed by daraz I really enjoy the super fast and safe delivery by daraz Thanks Daraz Thanks sid sad communication seller,429687998
597f25d3-c0a9-4ead-9b50-c1f8c92407f7,irfan R.,3 weeks ago,i ordered Black one but i got white one which is beautiful. The product is pin packed original packing and safe package fresh and decent pricing range.The Vendor is very responsive and loyal.I have a wonderful experience and definitely I will purchase more in future.,429687998
d16860ce-96c8-4741-85fc-4fb32fc02e2b,Khalid H.,1 month ago,I'm extremely satisfied with the mobile I ordered. The product is in great condition as shown on add the service was excellent and the delivery was incredibly fast just two days after ordering. Thank you Daraz and Seller👍,432451761
10ba6996-f6aa-4264-bbc4-a416b8462dcd,0***7,4 weeks ago,great seller.. fastest delivery...10/10 points for seller...Jo purchase kiya whi Aya...seller👍,432451761
438cd32c-2e08-4cfa-a6af-71c429202dfc,Abdul M.,2 months ago,Pathetic supplier. Wrong color dispatch and Daraz people also not check product before pack in flyer very disappointed .,432451761
85a05c5e-f5c8-440f-b3ce-7264fd8bcc3a,Tayyab A.,3 months ago,Good thing for me.,420943912
e6446a6c-871f-40c4-aab2-6f236e3f49af,Basharat A.,3 months ago,Both Aala cell phone hey. 3rd set purchase from same vendor vendor b boht coaprative hey delivery very fast.thanks to Daraz,420943912
425518b0-c669-4ac3-bb85-7dc70054855c,Basharat A.,4 months ago,very good Mobile 2nd set purchase from same seller very good seller thanks to draz,420943912
50fd59d2-af1e-456e-a9e7-905e202bd0c1,Hassaan A.,2 weeks ago,Seal is broken and a local lamination packing on the box. Too much dust on the handset. Although Fone is cheaper than market price and delivery was fast but broken seal dust on handset type things urge buyers not to shop anything from the seller next time. I asked seller in chat but he didn't respond me yet.,429661925
77fca795-3d55-4610-a1e4-b096696e801f,3***9,2 weeks ago,very good quality of the product. excellent packaging. the mobile phone is awesome 👌. Strongly recommended the product and seller,429661925
ec19b42a-a039-477f-bc9b-05a0496f4bb6,erum U.,2 weeks ago,hum nay copper colour order kia tha lakin white or black colour bhaj dia bad experience,429661925
3a9fa56f-a6a0-445a-b07a-9f91db845f5f,Inam K.,1 month ago,Amazing phone in that price highly recommend,432707379
0630c032-c058-4f67-a7b8-e6c815981344,M***.,2 days ago,received the parcel in appropriate condition. price is good seller was coperative. color size and sleakness of the mobile is kamaal. i hope it would work fine.,377693523
3b84cbf0-cefa-4647-a8e6-83d207a3abcf,Jehangir K.,3 months ago,received well packed in perfect condition overall very happy with my purchase and will be buying again,377693523
5eb7a8c0-972b-45cf-8f5b-4fe543241352,Shazia R.,2 months ago,The mobile blacked out after 4 days. It is a fake product. The seller is not solving the problem. Don’t buy this is a big scam. The seller is very dishonest. It is Draz mall approved product and even the Mart is not copererating and taking any responsibility,377693523
eb112fc0-24a0-4c0a-bcf3-fd94d354d59f,Syed O.,1 day ago,#11.11 Very good phone and timely delivered.. impressive service,433100478
529089a7-1c67-4fee-bb25-3ba1438e87d8,Sakina R.,2 weeks ago,phone is so fine  no any scratches. phone accessories bhi complete thi also service is soo perfect.,433100478
7842e501-41b0-417e-bc6d-57cdf2a6a181,SYED T.,2 weeks ago,delivered same as shown.,433100478
8a60b604-add8-4b71-98c9-b629703ccd91,a***t,4 months ago,good experience as usual I received original product with brand warranty card packed and intact box 😘,398449277
4712704d-8661-4299-9d48-52f52c5ec8ee,Asif M.,4 months ago,mobile received safely. However packing was not so good. Its box was little pressed but it was sealed pack.I have ordered the Samsung A04 from store names Samsung official but I received the mobile from Heaven Technologies. store name and sender store name should be same.Mobile is good and working perfectly warranty card is not included in it supplier informed that it can be checked online.,398449277
a9432476-e14b-4d0b-a3be-082dc3344bed,Tufail S.,7 months ago,Thanks 👍 to seller and Thanks to rider very fast delivery 🚚 Thank you so much ♥️ i also uploaded unboxing video on YouTube Thank you Daraz,398449277
fb6ae91c-0a45-46e5-9ed2-cea1781e2ed3,Ahmad M.,4 months ago,Bht acha mobile h😍hm bht khush hain itna acha r discount py mobile khareda hmny ❤️thank you so much daraz and seller 💕😍seller is really very cooperative 😍Allah apko khush rkhy amen. ❤️Jo Jo chez mentioned h description mein. Wo sb delivered hoi h😍💙,377709677
90cbb2d1-8683-4b93-adb4-9384865850ff,SHAHID A.,4 months ago,excellent mobile with brand name on this price with 2 years security warranty. 👍,377709677
2d77088b-6f12-4621-8b40-7315777d6a71,Muhammad A.,4 months ago,Best mobile in this price. Big screen he. Nicely raped by seller. Recommended for midrange persons.,377709677
ca935e87-29ee-4001-aeaf-81fe32a0d89b,Syed W.,4 months ago,A very good phone with all quality features at a reasonable price. With 50 megapixels AI camera and internal memory of 128gb you can get 4 +4 gb Ram.. The packing was fine the delivery is fast with quality service. Recommend this product and Thankyou DARAZ for provision of quality items fastly.,424775876
bbf85219-b636-4886-9b2d-f9b8ea21ff8c,N***.,3 weeks ago,Good product in the price range,424775876
744d1baa-96b1-49ba-84d7-85c2f331e86f,F***n,1 week ago,,424775876
ee48cdf1-f193-41b4-aa5d-6b6a8450837d,Syed M.,2 weeks ago,Satisfied!!! Original product & arrived on time.,432048417
e44c825f-4ce8-4603-9ee1-ce612076d8d9,Ahmed S.,2 weeks ago,everything is perfect full packet set and have a warranty as well,432048417
7939bbd0-0beb-4404-acbd-3f8f3464e6ea,3***7,4 months ago,Satisfied with seller original product received with perfect safe packaging. Reviewing after using days.Very Happy with purchase thank you daraz & seller.,424261990
d2919382-de46-4ad2-9c09-24a5c5938611,Muhammad I.,3 months ago,Box pack ha acha ha lekin jo color order kiya thaa who nhi 😀,424261990
39ec7d60-5867-430e-8f57-1ebe94cd8c43,Rizwan A.,1 month ago,befor 11.11 Sale Excellent Masha Allah and Jazak Allah for seller Allah karobar me barkat de same as shown or saller ne mujhe new dia stock abhi warrant start bhi nhi hui hai jan-24 se Dec-23 ki Warenty hai Thank You Seller & Daraz jitni Tareef ki jai kam hai 100% Geniun & Recomended,425521808
60d6c3d0-4756-408c-a541-49b3c68d30ed,M H.,3 months ago,excelllent quality same as shown super sy bhi uper daraz sy jab bhi order kia A One rha i love daraz tanx seller also hamara itemaad bnanay k liay👩‍🎓,425521808
01699a1b-5837-4188-8b62-cf287e07b47a,Zahid A.,3 weeks ago,great it as shown it was my 6th order good experience highly recommanded daraz ...A weekness delivery is too slow..... thanks Daraz and seller...mob have no privacy system very bad,425521808
2b4aad61-7aa6-4ced-92bb-31d5f910ae79,Muhammad A.,4 months ago,AoaJaisa bola waisa he mobile mila bohat khushi howi seller bi bohat cooperative ha jo color kaha wohi bheja thx seller market rate se kam pr mila zbrdst shabash,427233504
43e2ddce-06bc-4110-ad88-6f0bab780d51,3***6,3 months ago,Highly recommended beautiful Mobile thank you seller 😍,427233504
906990dd-048f-4c4a-9a89-5c5074bf7b1a,Zain N.,2 weeks ago,Color was different than I order.I ordered purple but got black.The box of phone was already opened.Bad experience.,427233504
892cfd29-954a-41a8-a651-442ed321dc45,Naveed A.,2 weeks ago,got orignal phone,431144756
1a4c4d82-b044-4427-88b4-85e2f0c597fc,Ehsan J.,2 months ago,Behtreen seller response I shocked itni fast service thank you seller for bullet fast service. I recommend,432579284
6ddec85a-9059-4871-a1db-c5cc72f9dade,Ansar B.,1 month ago,Amazing product safe packaging fast delivery honest seller tho price is a bit high from market but still we get it at home without any hassle,432579284
77402e6f-78d9-425f-a85c-834fee95abdb,Nauman S.,3 weeks ago,Thank you Daraz for such a wonderful product. Beautiful color and outlook. Recommended for purchase.,432579284
a68d0a8f-713c-4d0e-8482-1fcfac9f983c,Moazzam,4 days ago,100 percent original product.The seller shipped fast but the daraz delivery service was very poor because of the #11.11 sale. received 3 days late after delivery timeline.,433969037
af33b639-52c7-4c73-bfe3-0c141897d296,Mati M.,1 month ago,Genuine & Authentic product.Seller is highly recommended & professional who responds to all my queries on time.,433969037
bad304db-4324-472d-a86d-737fcf497d3d,Syed I.,3 weeks ago,Orginal Mobile recommended to all,433969037
0a8576c4-ad34-4595-865e-dc2332cca0bb,Maaz V.,6 months ago,MASHA ALLAH RECEIVED ORIGINAL PRODUCT AND THE DELIVERY Is ALSO DONE IN ONLY 2 DAYS PTA APPROVED,422792413
a0259d4e-c9b1-48f9-903e-93a7e21908b7,Subash K.,1 week ago,zabrdast.. exactly as expected from daraz nice and good product with best price.but very poor response 😕 of my massages to supplier and daraz as well.,422792413
a269a70e-8e7d-43b6-bd2a-c5ced3834e37,3***7,1 week ago,Excelnt .,422792413
c5424489-b3f1-4954-95dc-ab5867e7a419,ather I.,1 week ago,perfectly packed and quickly delivergood device same as shown,428414881
0c30b52c-5412-44a2-9730-a696c11fa889,****9,2 weeks ago,highly recommended buht Acha mobile hay delivery b on time hay,428414881
f3b6c977-77ec-4846-aa27-ccc015ccfe1d,D***.,2 months ago,Great product,428408681
d812d986-104a-43ab-a598-09dcd5104c31,Muhammad S.,3 months ago,Great product and arrived as mentioned. Didn't find a charging brick in the box but understand it would be probably Samsung not the seller,428408681
616857d4-e3bc-4149-89db-91370e02e44a,Prince D.,1 month ago,Mobil bot Acha hai sab ko bot pasand aya,428408681
7395dfc8-ab13-4fc7-a0c0-9cd042fa0de9,Ali A.,6 months ago,best mobile phone at this price  Reached very fast  Seller is 100% trusted Alhamdullah Thanks Seller as much as seller,410696866
56bc5d72-0870-4444-9c29-7a71c4396d40,Anas,4 months ago,Good Mobile Equal to Techno Infinix. overall good experience. Seller is gentle man.,410696866
cdd2f2c3-61b4-42af-9f79-2f213dbcee33,Mian A.,8 months ago,Wonderful phone in a reasonable price.there is no other phone in such a cheap price.Delivered in a short time before expected date.thanks darazthanks seller,410696866
46d28da2-6e95-47fe-9591-35dd432292d8,Omair,2 months ago,The product received well packed and within timeline. Comes with e-warranty so nothing to worry about. Nice n cooperative seller.,422415065
82aa8225-ac09-47a4-9a44-3711cf374d6d,Arsalan A.,3 months ago,Excellent mobile. camera is average.,422415065
5d8c9168-69a4-442b-855b-818728de30e9,3***3,5 days ago,Repacked mobile disappointed,422415065
e7e26adf-6020-4014-9c62-4e9e2c6068fe,3***3,1 week ago,very good👍 phone📱,433096778
3821afdd-46e3-44d3-bf3e-d6406b868086,Haseeb A.,2 weeks ago,Amazing Thank You,433096778
0b318583-dfba-4b18-b61a-24420e2e1e95,Syed H.,6 days ago,#11.11 i am very existed and happy unbelievable delivery time👏 while a quality same as shown on daraz app store. I will highly recommended the seller. thank you 😊 for supplier’s and daraz.,396504249
14c6b541-5f26-49b3-9eca-95782bd5c316,Muhammad S.,4 hours ago,Great Mobile.,396504249
db073f8d-16a9-4a45-8c34-89b7f40449a5,waseemahmad,4 months ago,Bro mobile heatup ho raha jis waja s battry drop jaldi ho jati  r speaker m b mela,422514574
17532268-3bb8-4010-b3c3-02bb4014dcc2,Zonair S.,4 months ago,Product is upto the mark new and impressive. Its been delivered in a committed time. Many thanks team,422514574
6577b4dc-065e-413b-8aac-0aa6c220d595,Emaan N.,3 months ago,nice👍🏻,422514574
5cc0a646-b6a2-472f-bfb7-ccf477cb5f3e,Mahmood H.,2 weeks ago,seller ne repack kar ke mobile diya he jese hi mujhe mobile mila to mene check kiya ye 11 November se active he.Very much disappointed by the seller and by Daraz too that Daraz is allowing such deceivers.lastly the phone is without warranty,429795970
abe3901d-f079-4e38-9370-07e110481b8d,Zeeshan,2 days ago,👍🏻👍🏻,429795970
3ad55024-a492-43bc-a2b0-b148aa935729,Arsalan Z.,2 weeks ago,,429795970
b3df8391-47ca-481e-a1dd-d36ffd45749b,Gohar I.,1 month ago,received a product with good packing.. seller response was good and friendly.. I also appreciate daraz for such a nice policy of installments.. keep up the good work,429674904
6bc651db-55df-4408-bdcf-1ae605ef3d05,*******980,2 weeks ago,product was good but you need to work on communication other wise it's fine,429674904
1ba22da3-73f6-4b82-bf3c-3ea04b323c0f,Qaisar K.,2 weeks ago,I am satisfied customer,429674904
05561a16-c251-40d7-80c5-b6ed01b669e0,Raeessagar,3 months ago,mashallah bohat pyara mobile phone hai charj 5.0 zabadat hai,423152535
b8c5b441-9fe4-44cf-b44d-c0043cecafa7,Maniha A.,2 months ago,very amazing product 👏😄,423152535
d1d15800-faf5-4a19-9fda-34afba76b32b,aziz A.,2 months ago,,423152535
d944c345-2c07-4991-9610-2c4e66c85742,Muhammad U.,2 months ago,Tecno spark 10C genuine mobile condition ok new piece i liked it very much,423480189
07597829-bf7a-416a-b6cc-9f3462e9378a,Salman S.,3 months ago,Received on time the seller was very cooperative. originally requested green colour but due to unavailability from company had to settle for blue.,423480189
3cacf474-6bc5-42e9-be2f-8e8a50a2f5b0,عنایت ن.,2 days ago,excellent seller good cooperation timely delivered,423480189
e05d4e7e-42c2-40fb-b3e6-1dc4240425ca,Engr T.,3 months ago,Allahamdolillah pacerl safely received thnkx to draz special thnkx to Sellers Jo chez btaey wohi bhji i m fully satisfied from Seller thnku soo much..bht acha mobile hai .,427625039
f5a43511-b675-4f1b-b668-f4e38fe62af6,naeemaftab,1 week ago,Bht Bht pyara mobile hai bht zbrdst look vise excellent prize vise excellent bht acha experience rha bht achi product aur acha color send kia thankio seller and specialy Daraz ..,427625039
369c2580-884f-46c1-92cb-a44dc566c5f8,M S.,3 months ago,Very good servicePTA APPROVEDSEAL PACK,427625039
cf2ec664-e002-461c-ad14-0552f326e3ea,Iram A.,6 months ago,price was reasonable but the quality of the phone is low. wifi doesn't work on it properly also it gets heated up quickly. just for normal use but at least wifi should work properly. also after returning the phone they didn't send back the handfree.,410701911
4d74f13e-9242-42df-872d-d031180ebdf9,Umair K.,6 months ago,Quick delivery. accurate product. good experience.,410701911
fd37ba64-f172-4d6a-9eaf-eef95728e8e9,Waqas R.,2 months ago,just fine,410701911
9ef3e8cc-7823-4fa2-b905-5b5756f19ab6,Faizan H.,2 months ago,Behtreen product h jo kaha wohi behja h genuine product behji h thanks Kashif Electronic thanks daraz,429297582
7d22f382-141e-4eeb-9027-0c29a7eed904,Muhammad N.,1 week ago,Original Product same as shown Recommended,429297582
43352c84-f741-4596-89cb-b11130c6e0bb,Allie R.,5 months ago,dil khush krdia jo chiz dikhai wahi bheji mobile mein koi fault nhi koi nuks nhi koi masla nhi ek dam new mobile lag rha hai. box bhi dia hai mobile k sath. recommended seller sub k liye reliable and trusted seller. ankh band kar k order karen insha allah perfect mobile milega apni zban ka pakka hai seller or dusre sellers or mobile market walo ki tarah dhoka nhi kara. seller 10 stars ka haqdar hai lekin daraz m sirf 5 hain is liye 5 out of 5.,422443620
d931cfb1-8548-4abc-bd28-b6c88df13e8a,Muhammad B.,6 months ago,unbelievable well.packed safely reached and the phone is in 10/10 condition with not even a single scratch on it. 5 stars and recommend.,422443620
f1e4595e-d648-48f9-a26c-26132504f4af,adil K.,5 months ago,excellent phone with 10/10 condition just like new. spotless screen without any scratches back cover in excellent condition with shiny blue color. wifi camera and charging working perfectly. genuine and cooperative seller.,422443620
5d157011-9dd0-4ea9-855f-46b574a0cf73,Haris F.,7 months ago,Good Packing And Fast Delivery Mob is Same As Shown. I'm satisfied from this seller (Shop-Tech Karachi). You shoud also buy from this seller🙂,290940312
d33c8cc3-3ea1-4f2a-969d-18be06006383,Affan K.,13 months ago,Seller was kind enough to inform that black color is not available... And on insistence he arranged the black color,290940312
6c0719f0-6fad-43ab-b190-8892abbac0c5,Zahid H.,1 year ago,Mobile buhat he piyara ha bilkul original ha seller b buhat cooperative ha.  Highly recommended  thank you Daraz,290940312
b920e8b9-4b3f-4290-a54b-528c60291592,Muhammad O.,1 week ago,Excellent mobile in this price category reviewing after one week use.,434062784
9846a451-3343-471e-980d-32cacdd29e6b,3***1,2 months ago,مناسب قیمت میں شاندار موبائل.Specifications are as shown.RAM: 16 ROM:256.I strongly recommend this product. 🥰,434062784
f94faca1-0b33-4eaf-b46d-6b61dbb030a1,Syed S.,2 weeks ago,Good mobile in given price camera is not that crisp as I expected. Rest very good phone,434062784
121d20d0-61f9-4d88-8f74-3657ea12daaf,Muhammad H.,2 weeks ago,Value for Money with a renowned brand name,436379657
b9e27ba0-c4ac-4cc4-8a42-6b589c544de1,Atif N.,1 week ago,Good product with huge discount at Daraz 11.11,436379657
3cd9299a-2e93-45f3-b603-3d1960aad2c7,Muhammad I.,1 day ago,#11.11 lush phone hai,428486750
d12594fd-a4a4-4e8c-8c15-9aacc9b52e3b,3***1,3 weeks ago,good,428486750
76b99dc7-041a-43af-b1a9-8a682d4a5882,Kashif I.,4 months ago,Nice product. Supplier is supportive. But not satidfied with the delivery which was very late,428410536
65217e0b-8910-44c2-9e70-8cf09cb19c69,Mohammad S.,2 weeks ago,Box quality and phone quality was 5/5 and seller is very nicedelivery was before the given date 22 Nov and I received it today 19 Nov thanks daraz and this selleruntil now I didn't find any issue on this phone I will keep u guys updated I hope i find no I issue good luck to the seller 🫰may Allah give u success🏆💪 and this phone has bypass and reverse charging option also ❤️‍🔥❤️‍🔥❤️‍🔥,428410536
c8987d50-f798-4c51-aa08-2dfa1c8fde22,S***.,3 months ago,We are satisfied this product and fast dekiwary,428410536
6dceb16b-5bf2-429b-a5a4-222b34282ba0,Faizan A.,5 months ago,Delivery was very quick seller was good & quick reply ! Product as same show on pickture and seller commited! I wish k seller complimentary as gift 1 charger baj daita,420963806
9378f536-fafc-4eae-bd66-5937133ba220,A***.,5 months ago,Ji main bahut khush hun daraz ke smile ko hasil karne mein. Aur main Allah ka shukar ata karta hun ki Jo order kiya tha vahi hai....,420963806
cb50ba60-a1a7-432f-817e-14e17586a443,Muhammad U.,3 months ago,Quickly Delivered Osm Performance Device,420963806
ff443ea9-dab8-4066-a7d1-00a8a20f9fbd,Umama I.,2 weeks ago,Got this phone from 11.11 sale with a great discount. Good phone. 10/10 Recommended!,430219782
349807ab-ab8e-4b1c-a484-f6b0e43ee0da,irfan U.,2 months ago,original productlove it 😍😍aik achi price mein set mil gya hai pin peak setaur seller bht acha hai.thumb up 👍👍,432587174
7e9cb7e1-f65a-4ec5-bd79-e3f283266264,maryam Z.,2 months ago,received as described thank you so much,432587174
4d9bf06c-d466-4c67-88d9-e54381a60351,Usman C.,4 weeks ago,Received my phone next day Seller & delivery service is very quick,432587174
d0adf3c2-0e59-46fe-a29c-9ca3c9e6da18,Zohair S.,2 days ago,timely delivery very quick service phone is awesome as I expectedseller highly recommended thank you Daraz,432802973
1a44e29a-26d4-453c-9416-986e080f1aae,S***.,4 days ago,jo color select karo wo nai bejty yeh bohat he ghalat harqat hai oppo ki hamesha se,432802973
0396c5eb-cf3e-4e72-8141-970b141bff1d,3***2,2 months ago,ordered black color but it's deliver in sunset orange color 😔,432802973
0c078b5d-cb98-477d-bfc3-770ac484e6c3,zain G.,3 weeks ago,I have ordered and successfully received it but its not pta approved officially its is just patch approve thats why im giving you negative review and i would like to return my package back to you because i dont want patch approve mobile Thank You you have successfully wasted my time,426628219
95509030-f910-438d-8b20-555bc0181113,Zak A.,1 day ago,acceptable,426628219
3f44b86d-ad51-4cdd-bd6c-45aa5060206d,Kashif A.,3 months ago,Daraz Mall Is 100% Safe And Secure Satisfied,430633854
82049e46-295e-4207-b125-f9c9fc35e2b3,3***0,2 months ago,everything is ok but delivery after given date 📅,425228046
2f27814b-c1ba-4b52-baf8-6705d34408e3,Mohammad S.,3 weeks ago,Genuine with safe packing,425228046
a9496f9e-78ac-4cda-916b-647ea2f85725,N***.,1 week ago,Package not received,425228046
cf2fb382-c3ba-4ab9-9eaa-80f98bab95ed,Hurara M.,1 week ago,good same as shown in pictures,437888231
1a4e62fd-269f-4d0d-9d24-b75aa600ec06,3***2,3 months ago,I ordered black colour but received white colour. Quality is good. Received quickly.,431800271
b1e1b6da-e669-4096-98f4-06a5b4dd68ab,3***5,3 months ago,packing was good received in 6th day after booking. recommend,431800271
b2bcb113-4272-4f42-b93c-758acc4c8678,shahid K.,2 months ago,mobile color,431800271
4b568bdd-580c-4597-ab3c-e8798f8f3834,Momin B.,2 months ago,Received the phone as I wish it.,429910336
8189898d-e3fa-49d5-933c-404418a66dd8,Sheeraz A.,1 month ago,This is not the ones that are made in vietnam original packaging and stickers all great service,429910336
7a3176ff-cd1b-4b35-a565-5a8140606ad1,Tahir M.,1 year ago,Acha hai original hai well packed. In the box:MobileCable only  no adapterAur bs…,355314416
d98714ce-4431-4fab-a18e-8f043d3c06ab,Zeeshan I.,13 months ago,Brand new with seal packed phone received.Recommended seller.,355314416
e791277a-b9c6-4ef5-ac86-2fc409e75013,Muhammad A.,11 months ago,Good product,355314416
f1e29807-7eee-448f-865f-b099753ec0c5,Ali R.,1 day ago,Amazing and ship before time,432579373
dba45838-1755-4e24-b142-8e9aa43909c9,Asif K.,1 month ago,Had a very good experience. The seller is very cooperative and the product is delivered as I expected. Thanks Daraz and the seller👍,433242717
318f8362-e3bf-4695-b357-9b27dc5843c0,3***7,2 months ago,Seller nay bohat Acha Product bhaija. Bilkul 10/10 hay Very Happy Thanksgiving,433242717
