product_id,name,price,score,image_url,product_url
429329343,Sparx Neo X || 4GB RAM 64GB ROM || 50MP +2MP Camera || 5000mAh Battery || PTA Approved || 1 Year Brand Warranty,24999,9.2,https://static-01.daraz.pk/p/6c24f1386af81e1b3318951288cc961f.png_300x0q75.webp,https://www.daraz.pk/products/sparx-neo-x-4gb-ram-64gb-rom-50mp-2mp-camera-5000mah-battery-pta-approved-1-year-brand-warranty-i429329343-s2045915202.html?search=1
432856844,Tecno CAMON 20 8GB RAM-256GB ROM 5000MAH BATTERY PTA APPROVED OFFICIAL BRAND WARRANTY,45496,10.0,https://static-01.daraz.pk/p/6c24f1386af81e1b3318951288cc961f.png_300x0q75.webp,https://www.daraz.pk/products/20-8gb-ram-256gb-5000mah-pta-i432856844-s2101369194.html?search=1
427598680,"infinix Smart 7 HD , 2GB + 2GB Ram 64GB Rom , 6.6 Inches HD , 5000 mAh- Battery",21399,9.8,https://static-01.daraz.pk/p/6c24f1386af81e1b3318951288cc961f.png_300x0q75.webp,https://www.daraz.pk/products/7-hd-2gb-2gb-64gb-66-hd-5000-mah-i427598680-s2031585109.html?search=1
432785193,Sparx neo 7 ultra 8GB RAM 128GB ROM || 50 MP dual camera || 5000mAh battery || PTA approved || 1 year brand warranty,31499,8.6,https://static-01.daraz.pk/p/6c24f1386af81e1b3318951288cc961f.png_300x0q75.webp,https://www.daraz.pk/products/sparx-neo-7-ultra-8gb-ram-128gb-rom-50-mp-dual-camera-5000mah-battery-pta-approved-1-year-brand-warranty-i432785193-s2114126786.html?search=1
431396490,Infinix Hot 30 RAM 8 GB ROM 128 GB Back Camera  50 MP + 0.08 MP  Battery Type	5000 mAh,37490,10.0,https://static-01.daraz.pk/p/6c24f1386af81e1b3318951288cc961f.png_300x0q75.webp,https://www.daraz.pk/products/30-8-gb-128-gb-50-mp-008-mp-5000-mah-i431396490-s2057002549.html?search=1
433245694,Sparx  Neo 7 Ultra 128GB ROM | 8GB RAM  Battery: 5000mAh Display: 6.52 PTA APPROVED OFFICIAL BRAND WARRANTY,32599,8.4,https://static-01.daraz.pk/p/6c24f1386af81e1b3318951288cc961f.png_300x0q75.webp,https://www.daraz.pk/products/sparx-neo-7-ultra-128gb-rom-8gb-ram-battery-5000mah-display-652-pta-approved-official-brand-warranty-i433245694-s2076772714.html?search=1
421271122,Redmi Note 12 || 8GB Ram 128GB Rom || 6.67 Inches AMOLED Display || 5000 mAh - Fast charging 33W wired ||,50699,9.6,https://static-01.daraz.pk/p/6c24f1386af81e1b3318951288cc961f.png_300x0q75.webp,https://www.daraz.pk/products/12-8gb-1-000-gb-128-20-33-i421271122-s1988956005.html?search=1
433716549,Itel S23 - 8GB Ram - 256GB Rom - 5000mAh Battery,32500,9.6,https://static-01.daraz.pk/p/6c24f1386af81e1b3318951288cc961f.png_300x0q75.webp,https://www.daraz.pk/products/s23-8-128-5000mah-i433716549-s2081356367.html?search=1
428561756,"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera	 16 MP  Back Camera	64 MP + 2 MP + AI Cam  Battery Type	Li-Po 5000 mAh, non-removable",47980,10.0,https://static-01.daraz.pk/p/6c24f1386af81e1b3318951288cc961f.png_300x0q75.webp,https://www.daraz.pk/products/30-8-gb-256-gb-16-mp-64-mp-2-mp-ai-5000-mah-i428561756-s2046190582.html?search=1
434688222,Sparx S7 2GB Ram 32GB Rom Tripple Camera 4000mAh Battery 5.45 Display with One year brand warranty and PTA Approved,14299,7.2,https://static-01.daraz.pk/p/6c24f1386af81e1b3318951288cc961f.png_300x0q75.webp,https://www.daraz.pk/products/sparx-s7-2gb-ram-32gb-rom-tripple-camera-4000mah-battery-545-display-with-one-year-brand-warranty-and-pta-approved-i434688222-s2089434696.html?search=1
432107010,"Infinix Smart 7 HD , 2GB RAM 64GB ROM , 8MP Main Camera , Fingersenor ,  5000 mAh Battery",21499,10.0,https://static-01.daraz.pk/p/6c24f1386af81e1b3318951288cc961f.png_300x0q75.webp,https://www.daraz.pk/products/7-hd-2gb-64gb-8mp-5000-mah-i432107010-s2081805154.html?search=1
432435083,"Tecno Spark Go 2023 , 4GB RAM 64GB ROM , Back Camera 13 MP , Fingersensor , 5000mAh Battery",25999,9.2,https://static-01.daraz.pk/p/6c24f1386af81e1b3318951288cc961f.png_300x0q75.webp,https://www.daraz.pk/products/2023-4gb-64gb-13-mp-5000mah-i432435083-s2081245640.html?search=1
424399248,Redmi 12C 4GB RAM + 64GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,26480,9.8,https://static-01.daraz.pk/p/6c24f1386af81e1b3318951288cc961f.png_300x0q75.webp,https://www.daraz.pk/products/4gb-12c-64gb-pta-1-i424399248-s2010703886.html?search=1
432095802,"Infinix Hot 30 Play , 4GB RAM 64GB ROM , 16MP Main Camera , Fingersensor , 6000mAh Fast charging 18W",31999,9.8,https://static-01.daraz.pk/p/6c24f1386af81e1b3318951288cc961f.png_300x0q75.webp,https://www.daraz.pk/products/30-4gb-64gb-16mp-6000mah-18-i432095802-s2064256391.html?search=1
431400484,"Redmi A2 Plus || 3GB + 64GB || 6.5 IPS Display || Battery (Li-ion Non removable), 5000 mAh",20499,10.0,https://static-01.daraz.pk/p/6c24f1386af81e1b3318951288cc961f.png_300x0q75.webp,https://www.daraz.pk/products/a2-3gb-64gb-a2-li-ion-65-mah-i431400484-s2057010979.html?search=1
428779197,Redmi 12 - 6.79 Inch Display - 8GB RAM - 128GB ROM,43950,9.6,https://static-01.daraz.pk/p/6c24f1386af81e1b3318951288cc961f.png_300x0q75.webp,https://www.daraz.pk/products/redmi-12-679-inch-display-8gb-ram-128gb-rom-i428779197-s2045906124.html?search=1
432744611,"Tecno Spark 10 Pro , 8GB RAM 128GB ROM , Back Camera	50 MP , fingersensor , 5000mAh Battery",37999,9.4,https://static-01.daraz.pk/p/6c24f1386af81e1b3318951288cc961f.png_300x0q75.webp,https://www.daraz.pk/products/10-8gb-128gb-50-mp-5000mah-i432744611-s2068302399.html?search=1
438069913,"Itel A05s , 4GB RAM 64GB ROM , 8MP Main Camera , IPS LCD , Finger Sensor , 5000mAh Battery",20199,0.0,https://static-01.daraz.pk/p/6c24f1386af81e1b3318951288cc961f.png_300x0q75.webp,https://www.daraz.pk/products/4gb-a05s-64gb-8mp-ips-lcd-5000mah-i438069913-s2118885564.html?search=1
424968322,Samsung Galaxy A04e 3GB+32GB,28699,9.6,https://static-01.daraz.pk/p/6c24f1386af81e1b3318951288cc961f.png_300x0q75.webp,https://www.daraz.pk/products/samsung-galaxy-a04e-3gb32gb-i424968322-s2012724492.html?search=1
398311476,Infinix Hot 20i - 6.6 Inch Display - 4GB+3GB Extended RAM - 128GB ROM,30450,8.4,https://static-01.daraz.pk/p/6c24f1386af81e1b3318951288cc961f.png_300x0q75.webp,https://www.daraz.pk/products/infinix-hot-20i-66-inch-display-4gb3gb-extended-ram-128gb-rom-i398311476-s2001134518.html?search=1
425749788,Redmi 12C || 4GB Ram 128GB Rom || 6.71 Inches IPS Display || 5000 mAh - Battery charging 10W wired,28999,9.4,https://static-01.daraz.pk/p/6c24f1386af81e1b3318951288cc961f.png_300x0q75.webp,https://www.daraz.pk/products/12c-4gb-1-000-gb-10w-i425749788-s2018940686.html?search=1
427479408,Infinix Hot 30 Play - 6.82 Inch Display - 4GB RAM - 64GB / 12GB ROM,29899,9.2,https://static-01.daraz.pk/p/6c24f1386af81e1b3318951288cc961f.png_300x0q75.webp,https://www.daraz.pk/products/infinix-hot-30-play-682-inch-display-4gb-ram-64gb-12gb-rom-i427479408-s2032892687.html?search=1
422864285,INFINIX SMART 7 4GB RAM 64GB ROM || 6000mAh BATTERY || 4G LTE || 6.6 DISPLAY || ONE YEAR BRAND WARRANTY || PTA APPROVED,25399,10.0,https://static-01.daraz.pk/p/6c24f1386af81e1b3318951288cc961f.png_300x0q75.webp,https://www.daraz.pk/products/infinix-smart-7-4gb-ram-64gb-rom-6000mah-battery-4g-lte-66-display-one-year-brand-warranty-pta-approved-i422864285-s2002199437.html?search=1
434170266,vivo V29 5G - 12GB RAM - 256GB ROM - 50MP OIS Camera - In-Display Fingerprint - 80W Flashcharge,159999,8.8,https://static-01.daraz.pk/p/6c24f1386af81e1b3318951288cc961f.png_300x0q75.webp,https://www.daraz.pk/products/vivo-v29-5g-12gb-ram-256gb-rom-50mp-ois-camera-in-display-fingerprint-80w-flashcharge-i434170266-s2082489915.html?search=1
429414221,Sparx Neo 7 Plus || 4 Gb RAM 64 GB ROM || 13MP Camera || 5000mAh Battery || PTA Approved || 1Year Brand Warranty,23299,9.4,https://static-01.daraz.pk/p/6c24f1386af81e1b3318951288cc961f.png_300x0q75.webp,https://www.daraz.pk/products/sparx-neo-7-plus-4-gb-ram-64-gb-rom-13mp-camera-5000mah-battery-pta-approved-1year-brand-warranty-i429414221-s2053918040.html?search=1
396464368,Samsung Galaxy A04 - 6.5 Inch Display - 4GB RAM - 64GB ROM,28999,9.4,https://static-01.daraz.pk/p/6c24f1386af81e1b3318951288cc961f.png_300x0q75.webp,https://www.daraz.pk/products/samsung-galaxy-a04-65-inch-display-4gb-ram-64gb-rom-i396464368-s2127203113.html?search=1
375939955,Redmi A1 Plus - 6.52 Inch Display - 2GB RAM - 32GB ROM,18899,9.4,https://static-01.daraz.pk/p/6c24f1386af81e1b3318951288cc961f.png_300x0q75.webp,https://www.daraz.pk/products/a1-4-2gb-32gb-i375939955-s1861306345.html?search=1
428102257,Tecno Camon 20 - 8GB/256GB - 64 MP Camera - 5000 mAH- Battery - 6.67,53999,9.4,https://static-01.daraz.pk/p/6c24f1386af81e1b3318951288cc961f.png_300x0q75.webp,https://www.daraz.pk/products/tecno-camon-20-8gb256gb-64-mp-camera-5000-mah-battery-667-i428102257-s2035159540.html?search=1
430742292,Tecno Spark 10 Pro RAM 8 GB ROM 128 GB front Camera 32 MP Back Camera 50 MP Battery Type5000 mAh,37999,9.6,https://static-01.daraz.pk/p/6c24f1386af81e1b3318951288cc961f.png_300x0q75.webp,https://www.daraz.pk/products/10-8-gb-128-gb-32-mp-50-mp-i430742292-s2054564300.html?search=1
427192090,B M10 Mini Phone,2800,9.4,https://static-01.daraz.pk/p/6c24f1386af81e1b3318951288cc961f.png_300x0q75.webp,https://www.daraz.pk/products/b-m10-i427192090-s2027407027.html?search=1
413772192,"Mobile Y85a, Dual Sim, Display 6.2in, Storage 4/64 GB, Battery 3260 mAh, PTA Approved.",17950,6.8,https://static-01.daraz.pk/p/6c24f1386af81e1b3318951288cc961f.png_300x0q75.webp,https://www.daraz.pk/products/mobile-y85a-dual-sim-display-62in-storage-464-gb-battery-3260-mah-pta-approved-i413772192-s1972275037.html?search=1
428562717,"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera	 16 MP  Back Camera	64 MP + 2 MP + AI Cam  Battery Type	Li-Po 5000 mAh, non-removable",46990,9.8,https://static-01.daraz.pk/p/6c24f1386af81e1b3318951288cc961f.png_300x0q75.webp,https://www.daraz.pk/products/30-8-gb-256-gb-16-mp-64-mp-2-mp-ai-5000-mah-i428562717-s2046479537.html?search=1
432721997,"Redemi 12 , 8GB Ram 128GB , 6.79 Inches IPS Display , 5000 mAh   - Fast charging 18W",42999,9.0,https://static-01.daraz.pk/p/6c24f1386af81e1b3318951288cc961f.png_300x0q75.webp,https://www.daraz.pk/products/12-8gb-128gb-ips-679-mah-18-i432721997-s2068160934.html?search=1
430328036,"Tecno Camon 20 , 8GB RAM 256GB ROM , 64MP Main Camera , Fingerprint , 5000mAh Fast Charging",48999,9.8,https://static-01.daraz.pk/p/6c24f1386af81e1b3318951288cc961f.png_300x0q75.webp,https://www.daraz.pk/products/20-8gb-256gb-64mp-5000mah-i430328036-s2060801927.html?search=1
427279605,vivo Y02t - 4GB RAM - 64GB ROM - 6.51 Display - 5000mAh Battery,29999,9.4,https://static-01.daraz.pk/p/6c24f1386af81e1b3318951288cc961f.png_300x0q75.webp,https://www.daraz.pk/products/vivo-y02t-4gb-ram-64gb-rom-651-display-5000mah-battery-i427279605-s2028398545.html?search=1
422600292,"HONOR X6 Mobile Phone, 6.5 Inch Dual SIM PTA Approved, 50MP Triple Camera, 5000mAh  Battery, 4GB+64GB, Android 12 With 1 Year Warranty",34999,9.6,https://static-01.daraz.pk/p/6c24f1386af81e1b3318951288cc961f.png_300x0q75.webp,https://www.daraz.pk/products/honor-x6-mobile-phone-65-inch-dual-sim-pta-approved-50mp-triple-camera-5000mah-battery-4gb64gb-android-12-with-1-year-warranty-i422600292-s2000188622.html?search=1
429687998,"Xiaomi Redmi Note 12 Pro RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 108 MP + 08 MP + 02 MP Battery Type	Li-Po 5000 mAh, non-removable",95000,10.0,https://static-01.daraz.pk/p/6c24f1386af81e1b3318951288cc961f.png_300x0q75.webp,https://www.daraz.pk/products/12-8-gb-256-gb-16-mp-5mp-08-mp-02-mp-li-po-108-mah-i429687998-s2046482069.html?search=1
432451761,"Realme C33 , 4GB RAM 64GB ROM , Fingersensor , BackCamera 50MP , 5000mAh Battery",30999,8.8,https://static-01.daraz.pk/p/56dd477461edd908c10d14ff8bb50e2e.jpg_300x0q75.webp,https://www.daraz.pk/products/4gb-c33-64gb-50mp-5000mah-i432451761-s2064642431.html?search=1
420943912,Infinix Smart 7 || 4GB + 3GB Ram 64GB Rom || 6.6 Inches HD + Sunlight Display || 5000 mAh- Fast charging 10W,25999,9.6,https://static-01.daraz.pk/p/56dd477461edd908c10d14ff8bb50e2e.jpg_300x0q75.webp,https://www.daraz.pk/products/7-ace-4gb-3gb-64gb-66-hd-ace-5000-mah-10w-i420943912-s1987989151.html?search=1
429661925,"Samsung Galaxy A04s , 4GB Ram 128GB Rom , 6.5 Inches IPS Display 90Hz , 5000 mAh- Fast charging 15W",39799,8.0,https://static-01.daraz.pk/p/56dd477461edd908c10d14ff8bb50e2e.jpg_300x0q75.webp,https://www.daraz.pk/products/4gb-a04s-128gb-65-ips-90hz-5000-mah-15-i429661925-s2045886879.html?search=1
432707379,Xiaomi Redmi 12 || 8GB + 128GB || 6.79 IPS Display || 5000 mah Battery,42999,10.0,https://static-01.daraz.pk/p/56dd477461edd908c10d14ff8bb50e2e.jpg_300x0q75.webp,https://www.daraz.pk/products/12-8-gb-18-gb-ips-100-mah-i432707379-s2068103885.html?search=1
377693523,"Nokia C31 - 4GB / 64GB - Smartphone with 6.75 HD+ Display and 5050 mAh non-removable battery, 4GB RAM / 64GB ROM, Android 12 OS, 2 years quarterly security updates, 13MP triple rear and selfie cameras - PTA approved",24999,8.8,https://static-01.daraz.pk/p/56dd477461edd908c10d14ff8bb50e2e.jpg_300x0q75.webp,https://www.daraz.pk/products/nokia-c31-4gb-64gb-smartphone-with-675-hd-display-and-5050-mah-non-removable-battery-4gb-ram-64gb-rom-android-12-os-2-years-quarterly-security-updates-13mp-triple-rear-and-selfie-cameras-pta-approved-i377693523-s1887139252.html?search=1
433100478,Infinix Note 30 8GB Ram 256GB Memory,45498,10.0,https://static-01.daraz.pk/p/56dd477461edd908c10d14ff8bb50e2e.jpg_300x0q75.webp,https://www.daraz.pk/products/30-8gb-256gb-i433100478-s2101350773.html?search=1
427552747,Infinix Smart 7 - 6.6'' Inch Display 4GB RAM 64GB ROM 5000mAh Battery,25300,0.0,https://static-01.daraz.pk/p/56dd477461edd908c10d14ff8bb50e2e.jpg_300x0q75.webp,https://www.daraz.pk/products/7-66-4gb-64gb-5000mah-i427552747-s2031133391.html?search=1
398449277,Samsung Galaxy A04 4GB - 64GB OFFICIAL PTA APPROVED OFFICIAL  WARRANTY,33499,9.4,https://static-01.daraz.pk/p/56dd477461edd908c10d14ff8bb50e2e.jpg_300x0q75.webp,https://www.daraz.pk/products/samsung-galaxy-a04-4gb-64gb-official-pta-approved-official-warranty-i398449277-s1927450413.html?search=1
366767017,"Tecno Spark 8C 6.6HD Dot-in* IPS Display 3GB RAM + 64GB ROM , Rear Camera 13MP+QVGA , Front Camera 8MP With Dual-LED Flash , Fingerprint Sensor , Battery 5000 mAh",67000,0.0,https://static-01.daraz.pk/p/56dd477461edd908c10d14ff8bb50e2e.jpg_300x0q75.webp,https://www.daraz.pk/products/66hd-8c-ips-3gb-64gb-13mp-qvga-8mp-led-5000-mah-i366767017-s1820759927.html?search=1
377709677,"Nokia C31 Smartphone with 6.75 HD+ Display and 5050 mAh non-removable battery, 4GB RAM / 128GB ROM, Android 12 OS, 2 years quarterly security updates, 13MP triple rear and selfie cameras - PTA approved",33999,8.4,https://static-01.daraz.pk/p/56dd477461edd908c10d14ff8bb50e2e.jpg_300x0q75.webp,https://www.daraz.pk/products/nokia-c31-smartphone-with-675-hd-display-and-5050-mah-non-removable-battery-4gb-ram-128gb-rom-android-12-os-2-years-quarterly-security-updates-13mp-triple-rear-and-selfie-cameras-pta-approved-i377709677-s1863875966.html?search=1
424775876,itel S23 6.6″ HD+ Display | Up to 16+128GB Storage with Memory Fusion | Color Changing Design | 50 MP AI Camera,30499,9.2,https://static-01.daraz.pk/p/56dd477461edd908c10d14ff8bb50e2e.jpg_300x0q75.webp,https://www.daraz.pk/products/itel-s23-66-hd-display-up-to-16128gb-storage-with-memory-fusion-color-changing-design-50-mp-ai-camera-i424775876-s2012509103.html?search=1
432048417,Tecno SPARK 10 PRO 8GB RAM - 128GB ROM 50 MP CAMERA DUAL SIM,39499,10.0,https://static-01.daraz.pk/p/56dd477461edd908c10d14ff8bb50e2e.jpg_300x0q75.webp,https://www.daraz.pk/products/10-8gb-128gb-50-mp-i432048417-s2094334659.html?search=1
424261990,Realme Narzo 50A Prime - 6.6 Inch Display - 4GB RAM - 64GB & 128GB ROM,30590,9.6,https://static-01.daraz.pk/p/56dd477461edd908c10d14ff8bb50e2e.jpg_300x0q75.webp,https://www.daraz.pk/products/realme-narzo-50a-prime-66-inch-display-4gb-ram-64gb-rom-i424261990-s2010226269.html?search=1
425521808,Vgotel New 12 - 2GB RAM 64GB ROM - 6.52 Inches Display - 5000mAh Battery,16999,10.0,https://static-01.daraz.pk/p/56dd477461edd908c10d14ff8bb50e2e.jpg_300x0q75.webp,https://www.daraz.pk/products/12-2gb-64gb-652-5000mah-i425521808-s2015916870.html?search=1
427233504,"Infinix Hot 30 Play RAM 4 GB ROM 64 GB Front Camera 8 MP Back Camera 16 MP + QVGA   Battery Type Li-Po 6000 mAh, non-removable",29980,9.4,https://static-01.daraz.pk/p/56dd477461edd908c10d14ff8bb50e2e.jpg_300x0q75.webp,https://www.daraz.pk/products/30-4-gb-64-gb-8-mp-16-mp-qvga-li-po-6000-mah-i427233504-s2030846651.html?search=1
431144756,Samsung Galaxy 24 8GB - 128GB OFFICIAL PTA APPROVED OFFICIAL WARRANTY,74999,10.0,https://static-01.daraz.pk/p/56dd477461edd908c10d14ff8bb50e2e.jpg_300x0q75.webp,https://www.daraz.pk/products/24-8gb-128gb-pta-i431144756-s2056430541.html?search=1
432579284,Xiaomi Redmi 12 RAM 8 GB ROM 128 GB  Front Camera 8 MP Back Camera  50 MP + 8 MP + 2 MP  Battery Type	5000 mAh,44980,9.4,https://static-01.daraz.pk/p/56dd477461edd908c10d14ff8bb50e2e.jpg_300x0q75.webp,https://www.daraz.pk/products/12-8-gb-128-gb-8-mp-50-mp-8-mp-2-mp-2-mah-i432579284-s2065194403.html?search=1
433969037,Tecno Camon 20 Pro 8GB 256GB | 64-megapixel primary camera | MediaTek G99 processor | 5000mAh battery | 1 Year Brand warranty,61999,10.0,https://static-01.daraz.pk/p/56dd477461edd908c10d14ff8bb50e2e.jpg_300x0q75.webp,https://www.daraz.pk/products/20-8gb-26gb-64-g99-1-mah-21-i433969037-s2095364064.html?search=1
422792413,Samsung Galaxy A14 - 6.6 Inch Display - 6GB RAM - 128GB ROM,55850,10.0,https://static-01.daraz.pk/p/56dd477461edd908c10d14ff8bb50e2e.jpg_300x0q75.webp,https://www.daraz.pk/products/samsung-galaxy-a14-66-inch-display-6gb-ram-128gb-rom-i422792413-s2000981936.html?search=1
428414881,Tecno Camon 20 || 8GB ROM 256GB ROM || 64MP Triple Camera || 5000mAh Battery (Fast Charging) || PTA Approved || 1Year Brand Warrenty,46499,10.0,https://static-01.daraz.pk/p/56dd477461edd908c10d14ff8bb50e2e.jpg_300x0q75.webp,https://www.daraz.pk/products/tecno-camon-20-8gb-rom-256gb-rom-64mp-triple-camera-5000mah-battery-fast-charging-pta-approved-1year-brand-warrenty-i428414881-s2046367833.html?search=1
429671804,Tecno Spark 10 - 6.6 Inch Display - 4GB RAM - 128GB ROM,32999,0.0,https://static-01.daraz.pk/p/56dd477461edd908c10d14ff8bb50e2e.jpg_300x0q75.webp,https://www.daraz.pk/products/10-66-4gb-128gb-i429671804-s2045923661.html?search=1
428408681,Samsung Galaxy A14 - 6GB ROM 128 GB - PTA Approved 1 Year Official Warranty,53999,9.8,https://static-01.daraz.pk/p/56dd477461edd908c10d14ff8bb50e2e.jpg_300x0q75.webp,https://www.daraz.pk/products/samsung-galaxy-a14-6gb-rom-128-gb-pta-approved-1-year-official-warranty-i428408681-s2037400447.html?search=1
410696866,SPARX NEO 7 PRO 4GB RAM 64GB ROM || 6.5 DISPLAY || 5000mAh BATTERY || PTA APPROVED || ONE YEAR BRAND WARRANTY,22499,9.0,https://static-01.daraz.pk/p/56dd477461edd908c10d14ff8bb50e2e.jpg_300x0q75.webp,https://www.daraz.pk/products/sparx-neo-7-pro-4gb-ram-64gb-rom-65-display-5000mah-battery-pta-approved-one-year-brand-warranty-i410696866-s1965854170.html?search=1
422415065,Redmi Note 12 - 6.67 Inch Display - 8GB RAM - 128GB / 256GB ROM,50950,7.2,https://static-01.daraz.pk/p/56dd477461edd908c10d14ff8bb50e2e.jpg_300x0q75.webp,https://www.daraz.pk/products/redmi-note-12-667-inch-display-8gb-ram-128gb-rom-i422415065-s1998747923.html?search=1
433096778,Infinix Hot 30 8GB Ram 128GB Memory,35989,9.0,https://static-01.daraz.pk/p/56dd477461edd908c10d14ff8bb50e2e.jpg_300x0q75.webp,https://www.daraz.pk/products/30-8gb-128gb-i433096778-s2101355619.html?search=1
396504249,Samsung Galaxy A04 - 6.5 Inch Display - 3GB RAM - 32GB ROM,23499,10.0,https://static-01.daraz.pk/p/56dd477461edd908c10d14ff8bb50e2e.jpg_300x0q75.webp,https://www.daraz.pk/products/samsung-galaxy-a04-65-inch-display-3gb-ram-32gb-rom-i396504249-s1921861685.html?search=1
422514574,Infinix Smart 7 HD - 6.6 Inch Display - 2GB RAM - 64GB ROM,21490,9.2,https://static-01.daraz.pk/p/56dd477461edd908c10d14ff8bb50e2e.jpg_300x0q75.webp,https://www.daraz.pk/products/infinix-smart-7-hd-66-inch-display-2gb-ram-64gb-rom-i422514574-s1998977011.html?search=1
429795970,Redmi Note 12 Pro - 6.67 Inch Display - 8GB RAM - 256GB ROM,88799,8.0,https://static-01.daraz.pk/p/56dd477461edd908c10d14ff8bb50e2e.jpg_300x0q75.webp,https://www.daraz.pk/products/redmi-note-12-pro-667-inch-display-8gb-ram-256gb-rom-i429795970-s2047221383.html?search=1
429674904,"Redmi Note 12 Pro , 8GB Ram 256GB Rom , 6.67 Inches AMOLED Display || 5000 mAh - Fast charging 67W",88999,9.6,https://static-01.daraz.pk/p/56dd477461edd908c10d14ff8bb50e2e.jpg_300x0q75.webp,https://www.daraz.pk/products/12-8gb-256gb-667-5000-mah-67-i429674904-s2045924192.html?search=1
423152535,"Tecno Spark 10C , 4GB + 4GB Ram 128GB Rom , 6.6 Inches IPS Display 90Hz , 5000 mAh- Fast battery 18W wired",30499,9.0,https://static-01.daraz.pk/p/56dd477461edd908c10d14ff8bb50e2e.jpg_300x0q75.webp,https://www.daraz.pk/products/4gb-4gb-10c-128gb-66-ips-90hz-5000-mah-18w-i423152535-s2045830936.html?search=1
423480189,Tecno Spark 10C RAM 4 GB ROM 128 GB Front Camera 8 MP Back Camera 16 MP Battery Type 5000 mAh,29999,10.0,https://static-01.daraz.pk/p/56dd477461edd908c10d14ff8bb50e2e.jpg_300x0q75.webp,https://www.daraz.pk/products/10c-4-gb-128-gb-8-mp-16-mp-5000-mah-i423480189-s2005139183.html?search=1
427625039,"Hot 30 Play , 4+4GB Ram 64GB Rom , 6.8 Inches IPS Display , 6000 mAh - Fast charging 18W",30999,9.6,https://static-01.daraz.pk/p/56dd477461edd908c10d14ff8bb50e2e.jpg_300x0q75.webp,https://www.daraz.pk/products/30-8gb-64gb-68-ips-100-mah-18-i427625039-s2031746541.html?search=1
410701911,SPARX S3 2GB RAM 16GB ROM || 5.5 DISPLAY || 2700 mAh BATTERY || DUAL CAMERA || ONE YEAR BRAND WARRANTY || PTA APPROVED,12699,8.0,https://static-01.daraz.pk/p/56dd477461edd908c10d14ff8bb50e2e.jpg_300x0q75.webp,https://www.daraz.pk/products/sparx-s3-2gb-ram-16gb-rom-55-display-2700-mah-battery-dual-camera-one-year-brand-warranty-pta-approved-i410701911-s1965842841.html?search=1
429297582,Infinix Note 30 - 8GB RAM 128/256GB ROM - 6.78 FHD+ Eye-care Display with 120Hz Dynamic Refresh Rate,47499,10.0,https://static-01.daraz.pk/p/56dd477461edd908c10d14ff8bb50e2e.jpg_300x0q75.webp,https://www.daraz.pk/products/30-8gb-1-000-gb-fhd-128-hz-i429297582-s2056907678.html?search=1
422443620,MOTO G6 SINGLE SIM ONLY KIT,17500,9.0,https://static-01.daraz.pk/p/56dd477461edd908c10d14ff8bb50e2e.jpg_300x0q75.webp,https://www.daraz.pk/products/g6-i422443620-s1998808828.html?search=1
290940312,Samsung Galaxy A13 - 6.6 Inch display - 4GB RAM,43499,9.4,https://static-01.daraz.pk/p/56dd477461edd908c10d14ff8bb50e2e.jpg_300x0q75.webp,https://www.daraz.pk/products/samsung-galaxy-a13-66-inch-display-4gb-ram-i290940312-s1563556886.html?search=1
434062784,itel S23 6.6″ HD+ Display | Up to 16+256GB Storage with Memory Fusion | Color Changing Design | 50 MP AI Camera,33499,9.8,https://static-01.daraz.pk/p/56dd477461edd908c10d14ff8bb50e2e.jpg_300x0q75.webp,https://www.daraz.pk/products/s23-66-hd-16-256gb-50-mp-ai-i434062784-s2082218778.html?search=1
436379657,"Xiaomi Redmi 12 , 8GB RAM 128GB ROM , 50 MP Main Camera , Fingerprint , 5000mAh Fast Charging",43699,10.0,https://static-01.daraz.pk/p/56dd477461edd908c10d14ff8bb50e2e.jpg_300x0q75.webp,https://www.daraz.pk/products/12-8gb-128gb-50-mp-5000mah-i436379657-s2095426645.html?search=1
428486750,Infinix Note 30 Pro - 6.67 Inch Display - 8GB + 8GB RAM - 256GB ROM,63899,7.4,https://static-01.daraz.pk/p/56dd477461edd908c10d14ff8bb50e2e.jpg_300x0q75.webp,https://www.daraz.pk/products/infinix-note-30-pro-667-inch-display-8gb-8gb-ram-256gb-rom-i428486750-s2045900698.html?search=1
428410536,INFINIX NOTE 30 - 8GB+8GB =16GB RAM 256GB ROM - 5000 mAh Battery,46799,9.6,https://static-01.daraz.pk/p/b2199b34e55c44e760fd309b5e0ccc6a.jpg_300x0q75.webp,https://www.daraz.pk/products/30-8gb-8gb-16gb-256gb-5000-mah-i428410536-s2037419674.html?search=1
420963806,"samsung Galaxy A14 , 6GB Ram 128GB Rom , 6.8 PLS LCD Capacitive Touchscreen , 5000 mAh - Fast charging 15W",58799,8.6,https://static-01.daraz.pk/p/b2199b34e55c44e760fd309b5e0ccc6a.jpg_300x0q75.webp,https://www.daraz.pk/products/a14-6gb-1-000-gb-128-pls-lcd-15-i420963806-s1988030804.html?search=1
